read_id	target	strand	count	score_prefix	score_suffix	log_p	offset	ticks	mod	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
137214ce-4bfc-4f76-9c9e-fe021cef6a13	HTT	+	23	6.41648464405917	6.34643813722646	-4280.46570567986	5420	651	-	Targeting	+	1	3188	26	3042	49	220	2967	2899	0.977081	0.895859	4699	0.970877
13725ce2-1d78-4e8b-af04-331c20a9b469	HTT	+	27	6.7483666234563	6.10569411057692	-4559.07015045527	6530	674	-	Targeting	+	1	3188	31	3021	43	240	2947	2859	0.970139	0.885139	4486	0.971005
13aac524-e77b-4f2e-af99-fdb66552b127	HTT	+	26	6.06547985951835	6.03894399327418	-5298.40186342771	7633	987	-	Targeting	+	1	3178	28	3084	57	178	2999	2934	0.978326	0.907236	4827	0.968044
14152275-2fa5-47d5-a357-893a094df777	HTT	-	26	6.50665946543408	7.01905461971258	-4748.10031428998	26299	727	-	Targeting	-	1	3188	14	3036	90	255	2932	2849	0.971692	0.869393	4266	0.957231
14635df4-d230-488f-b36f-1e727c15776b	HTT	+	27	6.85050657949966	6.94059344644683	-4171.09725761199	6786	500	-	Targeting	+	1	2951	30	2805	65	240	2710	2622	0.967528	0.869652	3928	0.966132
147b307c-3f0d-4c21-a48d-02e4d39190be	HTT	+	26	6.12113175808223	7.45540438230581	-4446.25449723992	17788	699	-	Targeting	+	1839	3187	27	1363	24	36	1312	1284	0.978659	0.93586	2164	0.485746
148e2999-bba3-4e48-ad55-03031e5ee186	HTT	-	19	6.22306443651276	6.00158227848101	-19936.2269376403	28784	6035	-	Targeting	-	1	3188	12	3169	61	91	3096	3052	0.985788	0.939655	5308	0.971447
1498a6c6-43bf-49a4-8936-5211d5adea4f	HTT	+	27	6.93597416620473	6.14756491511645	-4228.93144938138	6549	590	-	Targeting	+	1	3176	29	2998	39	245	2930	2863	0.977133	0.89079	4575	0.967955
14cb3c09-3490-43f5-9ceb-290dc56a1c48	HTT	+	26	6.7072265625	6.45064148970399	-4645.62072600263	6104	737	-	Targeting	+	1	3027	29	2874	61	242	2784	2674	0.960488	0.866213	3913	0.968348
15199dca-3790-47c8-a164-79455aaff497	HTT	-	27	6.27401359287492	7.47283338305489	-4376.36165547821	23249	610	-	Targeting	-	1	3183	14	3024	72	244	2938	2888	0.982982	0.887523	4555	0.963595
152a9c56-6da1-4051-937d-9f999d8aa322	HTT	+	27	6.92977077277132	7.0763787565331	-3963.34195915332	5669	793	-	Targeting	+	1	3068	29	2977	49	168	2899	2817	0.971714	0.904044	4588	0.96989
153c1702-cb96-4e43-944c-b9ff65cd1c1a	HTT	+	30	6.80652346412747	7.48325862594902	-4623.79009582557	5258	883	-	Targeting	+	1	3176	28	3047	64	220	2955	2869	0.970897	0.885767	4407	0.96917
15684dd4-c838-4f58-acfc-b67dabb14d20	HTT	-	27	6.15319964699425	7.35287434638911	-5321.41296188512	24208	799	-	Targeting	-	1	3187	15	3019	66	248	2938	2824	0.961198	0.868389	4124	0.963279
158d4a95-b208-40eb-922e-207edd74460f	HTT	+	27	6.36791229248047	6.35752520819726	-4521.16197863282	4989	490	-	Targeting	+	6	3188	35	3040	54	231	2951	2883	0.976957	0.890915	4606	0.966274
15ae8b41-6879-47d3-a0c1-298031fa4864	HTT	+	31	6.74861637205387	6.53214849043022	-5032.48698326848	5435	823	-	Targeting	+	8	3188	28	3066	55	197	2983	2911	0.975863	0.899845	4777	0.968507
15fc8912-cf8c-4257-aad3-55c83e26cc5a	HTT	+	28	6.9548231419889	7.06296668215192	-3821.62688149216	5899	545	-	Targeting	+	1	2570	28	2435	37	199	2370	2308	0.97384	0.885648	3621	0.916473
163aa75b-0d2e-4daf-a5e0-81b88f694897	HTT	+	28	6.88905070805864	6.83411559440412	-4238.73556791516	6161	594	-	Targeting	+	1	3188	30	3044	49	222	2965	2895	0.976391	0.894623	4634	0.969271
16549aa4-df3e-4856-b672-d2cc706ead08	HTT	+	30	6.30529465355431	7.0946530577957	-4245.77730091934	6072	650	-	Targeting	+	1	3163	25	3035	95	247	2915	2811	0.964322	0.863064	4013	0.948584
16994dc5-beed-499f-84cc-26950c91d74d	HTT	-	27	6.44490637995841	6.28136158827755	-4727.45755233215	25259	796	-	Targeting	-	1	3188	8	3044	34	185	3002	2946	0.981346	0.914623	4963	0.976896
173b9d20-407e-4899-9f2f-cd5d83907f43	HTT	+	27	7.13047632025194	6.93896890711685	-4195.83814225995	4332	818	-	Targeting	+	1	3176	28	3010	31	224	2951	2864	0.970518	0.893325	4600	0.980399
179f6a01-0834-4898-8101-c1f0d6ec023c	HTT	-	23	6.39487319898754	6.81883360745614	-4858.73152564134	28156	798	-	Targeting	-	17	3188	3	3007	42	209	2962	2878	0.971641	0.895736	4626	0.976269
17da1203-17e9-4e24-941d-5d308ec9c143	HTT	+	26	6.98528090862285	6.14973839962121	-4436.64953290283	5515	539	-	Targeting	+	1	3188	22	3040	75	244	2943	2839	0.964662	0.870325	4266	0.963654
17e215e3-04cf-46d3-96f4-7e90994b3cff	HTT	+	24	6.93147234537197	7.28861340181327	-4143.27125186158	5622	599	-	Targeting	+	1	3188	27	2981	59	292	2895	2797	0.966149	0.861676	4056	0.966288
17ee6799-879f-46cd-a452-0720d9d58083	HTT	+	26	6.97896608404571	6.73673170784381	-4622.64621461959	5423	568	-	Targeting	+	1	3188	28	3026	48	237	2950	2887	0.978644	0.892427	4686	0.971034
1856b105-fb04-490b-ac46-25d08336bd52	HTT	+	27	6.91233395539688	6.2585790024191	-4389.71614580391	5704	513	-	Targeting	+	1	3188	28	3005	41	251	2936	2826	0.962534	0.875465	4291	0.972185
18655ad9-3635-4666-bbe7-439f8f543bfd	HTT	+	25	6.21252050106065	7.12337645638427	-4688.59893094694	6626	819	-	Targeting	+	1	3187	29	2987	69	297	2889	2795	0.967463	0.858679	3999	0.962358
187f1738-a379-4210-91da-e66a01453a4d	HTT	+	26	6.96272078804348	6.55582187803006	-4117.85025343623	6283	527	-	Targeting	+	1	3188	25	3005	55	262	2925	2841	0.971282	0.876311	4278	0.967582
1889f25a-9cee-4d5f-a764-103c336184c4	HTT	+	26	6.17251708237768	6.99669960605524	-4145.95923350689	5303	641	-	Targeting	+	14	3188	36	3020	44	234	2940	2850	0.969388	0.885643	4434	0.969018
18a8c2cc-0a66-4366-81b2-81faac4cf5d0	HTT	+	31	6.5022638205514	6.65700033436651	-4470.11429604307	5350	506	-	Targeting	+	3	3188	27	3011	72	273	2912	2803	0.962569	0.860608	3979	0.962645
18d143d5-175f-4746-9c32-939f3a41bf40	HTT	+	27	6.61081410762635	7.47957376193317	-3911.53223996732	6062	680	-	Targeting	+	1	3187	28	3024	62	252	2934	2827	0.963531	0.870382	4179	0.966085
19569a91-f963-4cb9-ae87-53221da265d8	HTT	+	26	7.44256587069132	7.45494062263437	-4303.69577861425	4727	705	-	Targeting	+	1	3163	23	3045	61	201	2961	2887	0.975008	0.895749	4687	0.961052
19e58884-ce0a-4e60-b284-0388c83e9cad	HTT	-	26	7.87681413857678	6.94100097007802	-4235.09444376768	24131	659	-	Targeting	-	1	3188	16	3016	41	228	2959	2906	0.982089	0.900248	4741	0.971757
1a7a07d2-d8a2-45d9-bc62-fca3fe622c03	HTT	-	25	6.33589281288133	6.36165867402619	-4593.56912143494	23104	720	-	Targeting	-	1	3188	15	3030	44	216	2971	2902	0.976775	0.898174	4594	0.973141
1aa709f1-4853-4020-b263-a16231236e4e	HTT	+	26	6.22468871264036	6.59710917048429	-4263.4240200938	5519	529	-	Targeting	+	1	3188	28	3064	76	227	2960	2868	0.968919	0.878946	4404	0.961663
1abd5862-bba8-43e9-b592-3ae2666d31d9	HTT	+	26	6.32563352179948	6.97832618445777	-4364.9382725729	6061	742	-	Targeting	+	1	3188	24	2985	65	291	2896	2787	0.962362	0.857011	3964	0.966945
1af524bb-a144-4362-bf7d-a73882598ea5	HTT	+	26	6.35391548693217	6.47097944155996	-4870.22557978617	5995	789	-	Targeting	+	1	3183	27	3001	69	277	2905	2767	0.952496	0.851123	3848	0.964155
1b326acf-435e-4976-9bc1-b9dc0c6a27c2	HTT	-	24	6.05801440279908	7.03255453454443	-5604.8219635599	26720	873	-	Targeting	-	1	3068	16	2921	64	226	2841	2761	0.971841	0.881827	4263	0.962725
1b393569-d390-4575-928b-71e0d86fd17d	HTT	+	27	6.19504444791017	6.5097067170744	-4927.55703694321	6281	772	-	Targeting	+	1	3185	28	2941	59	330	2854	2745	0.961808	0.846438	3781	0.965821
1b805480-c464-476a-96c1-0a41a75ea104	HTT	-	26	6.07274506987011	6.68050077466785	-5576.8961641802	28883	902	-	Targeting	-	1	3188	15	3035	70	237	2950	2884	0.977627	0.885477	4504	0.96248
1b84e5c5-1028-4575-9379-afc6ac85d6d9	HTT	+	28	6.86462877516778	6.26115111933201	-5688.39695304752	5294	1118	-	Targeting	+	3	3186	26	3036	97	270	2913	2830	0.971507	0.862805	4126	0.956022
1bf94977-7ec2-4c14-9573-6c0ece0fa011	HTT	+	27	6.56140551056625	6.22221325414038	-4692.27873998557	5825	680	-	Targeting	+	1	3182	27	3022	88	274	2907	2807	0.9656	0.858672	3968	0.955936
1c1897ed-b9fe-48e0-a7df-5a01c0f68f41	HTT	-	27	6.94568455472906	6.3091059897633	-5270.42217142729	27048	895	-	Targeting	-	1	3188	14	3084	57	174	3013	2937	0.974776	0.905364	4824	0.966635
1c2d5d30-a9a9-4e03-8d9f-1782c03e7752	HTT	-	27	6.31591080729167	7.14645523448872	-4031.72112179374	22721	623	-	Targeting	-	1	3187	12	2964	45	279	2907	2842	0.97764	0.879604	4425	0.970942
1c509b5d-4fdd-4019-b9c5-cda8501bfa3c	HTT	+	23	6.94238353267883	7.55952588848039	-3792.98006897556	5628	540	-	Targeting	+	1	3176	28	3034	60	229	2946	2871	0.974542	0.887481	4532	0.970356
1c535349-3f43-4cb8-875e-24abdb0e52a5	HTT	+	30	6.92964729261165	6.09542721886617	-4718.33038144488	5946	715	-	Targeting	+	1	3188	27	3050	56	220	2967	2920	0.984159	0.900401	4767	0.968342
1c774842-0f5e-492c-ae8c-9a222589276f	HTT	+	27	6.10248370590727	6.88544134754952	-4883.25000182608	4213	732	-	Targeting	+	214	3188	28	2869	46	179	2795	2742	0.981038	0.907947	4530	0.969476
1c9c05b4-aa67-4b62-8f02-1389e321b061	HTT	+	25	6.50740363222567	6.06416432450457	-4474.59978712819	5707	620	-	Targeting	+	12	3187	33	3006	44	246	2929	2854	0.974394	0.886611	4482	0.969546
1d21206b-65be-4ab2-bb4d-dcf74829d86a	HTT	+	26	6.54392901556483	6.42311206069975	-4699.5450321558	5780	617	-	Targeting	+	1	3188	32	3054	52	217	2970	2893	0.974074	0.893177	4602	0.967742
1d256ce7-f586-4083-8986-4e7b03fcd716	HTT	+	26	6.14628870346967	6.68960689312845	-4696.57780196563	6439	782	-	Targeting	+	13	3188	43	3049	66	235	2940	2872	0.976871	0.886146	4519	0.95953
1d338ef9-c09e-42eb-81da-d9d44574894f	HTT	-	27	6.06208098256155	7.11708919319023	-4883.85424192393	25566	852	-	Targeting	-	1	3188	12	2978	28	249	2938	2861	0.973792	0.889891	4560	0.977379
1d3e20d3-3062-4f31-b9e1-c95114c6348f	HTT	-	25	6.75568808151294	7.03995851391423	-4550.97276524968	24990	713	-	Targeting	-	1	3188	14	2994	38	245	2942	2866	0.974167	0.888682	4509	0.971598
1d6e0e03-d12d-4d7a-943e-6152a6cdf10d	HTT	+	32	6.26770187168383	6.87192714031729	-5105.33304735308	7596	1005	-	Targeting	+	1	3188	48	3064	40	211	2976	2902	0.975134	0.899287	4759	0.96812
1d771e5d-79c2-4e2f-9ca4-6a4033b76ded	HTT	+	30	6.5418201505829	6.47070696721311	-6024.5175785185	5753	1235	-	Targeting	+	3	3188	26	3010	50	251	2934	2827	0.963531	0.873879	4189	0.970238
1d8e597e-ab6e-4397-b89b-ccb142b48386	HTT	-	27	6.1634184462582	6.64814374263964	-5988.568648593	25355	950	-	Targeting	-	2	3188	16	3007	56	251	2935	2845	0.969336	0.877545	4302	0.967051
1da5e4fb-f87f-4009-9fd0-013c0f818627	HTT	+	28	6.46457004676871	6.56303597383721	-4566.45759513074	5963	686	-	Targeting	+	1	3163	28	3042	55	203	2959	2894	0.978033	0.899596	4705	0.967942
1db377b2-a0ea-4484-b16c-a31fae900905	HTT	+	29	6.72256889394192	7.11334869604317	-4257.30294666997	5570	592	-	Targeting	+	1	2883	28	2751	40	199	2683	2637	0.982855	0.902464	4389	0.975282
1df4a5dc-e0e2-4fd7-9b79-508f42d27c02	HTT	+	26	6.21497086201502	6.42131589933206	-4916.31885851357	6407	870	-	Targeting	+	1	3188	27	3046	69	237	2950	2847	0.965085	0.874386	4292	0.964683
1df4f8fe-7b9e-412e-8830-fca5dbad4819	HTT	+	28	6.21039055389108	6.20045941053319	-5054.56263050758	5793	777	-	Targeting	+	1	3182	30	3020	59	250	2931	2825	0.963835	0.871914	4249	0.963511
1e3049ab-9f4f-4261-b13c-bcb6a5b7fe79	HTT	+	25	7.34732647235577	7.39146419986264	-3810.00010300221	5912	577	-	Targeting	+	1	3188	28	3095	68	188	2999	2925	0.975325	0.898618	4669	0.964309
1e5a0fcd-5c23-42fc-98f2-2a6e21983eb0	HTT	-	25	6.75104373346561	6.52499229903127	-4585.30581978616	26387	727	-	Targeting	-	1	3188	12	3062	65	202	2985	2899	0.971189	0.891451	4595	0.965707
1e653ecb-e7e4-4697-91f7-c10d5fff38a2	HTT	-	27	6.03765994727366	6.67925279826605	-5099.52871226056	28220	802	-	Targeting	-	4	3188	15	3052	59	206	2978	2920	0.980524	0.900401	4722	0.966883
1e6b9091-ed4f-4e02-9d1d-a331d232462d	HTT	-	26	6.37890168357548	6.68775850183824	-5361.81820220457	23324	797	-	Targeting	-	1	3186	10	2996	71	270	2915	2838	0.973585	0.871622	4161	0.963955
1e8bcf44-4651-4792-8037-5f2a74cba580	HTT	+	27	6.41298045062956	6.8067959403589	-4530.23546495989	6061	702	-	Targeting	+	1	3188	25	3019	53	246	2941	2857	0.971438	0.88179	4410	0.970307
1ea5fc71-1033-4c6d-a2ea-655e5bc4ba3b	HTT	+	26	7.08541123364569	6.52655700012878	-4342.66869876103	7730	682	-	Targeting	+	1	3147	28	2988	55	241	2905	2816	0.969363	0.879725	4309	0.961921
1ebd51d8-a4d4-41e3-9414-5a5c3923b46b	HTT	+	26	6.24986481336519	6.76661535390047	-4676.5636024543	5347	614	-	Targeting	+	1	3188	28	3054	52	213	2974	2885	0.970074	0.890707	4592	0.969361
1ecd12a5-2328-4516-a721-5143d0a9cd32	HTT	+	31	6.90992406516146	6.62197490513782	-4370.26021569208	5285	753	-	Targeting	+	1	3188	28	3012	52	255	2932	2831	0.965553	0.874035	4227	0.968936
1ecf7380-6b72-4850-bfef-a0f0153e6834	HTT	+	27	6.44054257331566	6.70925276360544	-4626.37473128564	6112	576	-	Targeting	+	1	3160	29	3022	73	239	2920	2792	0.956164	0.863861	3967	0.961792
1eeb8064-477a-422f-a6f5-86075e389366	HTT	+	25	6.18945249414567	7.22501929012346	-4231.80419255738	5981	697	-	Targeting	+	1	3188	30	3039	55	233	2954	2864	0.969533	0.883405	4464	0.96789
1f21eb4a-94d8-4284-b713-8e7a8be172f1	HTT	+	28	6.71394240659974	6.41208565023802	-4191.23840348609	5672	425	-	Targeting	+	11	3188	34	3043	63	231	2946	2857	0.96979	0.88179	4396	0.963375
1f4038b5-d0a0-448e-b4bb-8f9139fa54be	HTT	-	27	6.36896333769733	7.34175693539495	-4734.67378548427	23854	690	-	Targeting	-	1	3188	14	2996	68	273	2914	2835	0.972889	0.870968	4202	0.963943
1ff96e25-8f66-4c6e-ba47-933048d58eb6	HTT	+	27	6.454130877697	6.72071018294185	-4961.32787847974	6342	829	-	Targeting	+	2	3188	27	3078	50	185	3001	2945	0.98134	0.910074	4911	0.971197
200a5860-9840-4b65-bae9-d77912ce19c0	HTT	+	27	6.77680641014835	6.77786508308618	-5236.0524986738	5693	894	-	Targeting	+	1	2754	27	2615	44	209	2544	2476	0.97327	0.885234	3907	0.972849
205a8bba-0eb3-497e-8679-de00811c6cfb	HTT	+	27	6.6931048272624	7.5911687118029	-4478.50316100778	5576	791	-	Targeting	+	1	3181	29	3009	53	253	2927	2856	0.975743	0.88339	4441	0.965688
209ce39b-fa17-482c-badb-fcbde704c8e9	HTT	-	26	6.05795942164179	6.32127038507514	-4513.9064431424	23800	719	-	Targeting	-	5	3188	15	2967	41	272	2911	2842	0.976297	0.881514	4358	0.971953
20a9e59a-4a44-47fe-b5bc-738f8e7a3468	HTT	+	25	6.89208167613636	6.79434630691364	-4272.55836992556	5337	427	-	Targeting	+	9	3162	33	2998	41	229	2924	2843	0.972298	0.890106	4495	0.962475
20b07b68-76fe-4765-991b-3f4ef608a6b2	HTT	+	25	6.8787011304367	6.19294626253234	-4275.27568374308	5225	803	-	Targeting	+	1	3188	27	3025	34	223	2964	2911	0.982119	0.903757	4812	0.975321
20c27b52-886b-4db3-b742-ae6de4ceab02	HTT	+	28	6.35464398140427	6.54836684397901	-4320.46418160753	6365	504	-	Targeting	+	1	3188	30	3086	80	211	2976	2902	0.975134	0.888277	4572	0.96062
213be320-be59-4b36-a71b-0e7489a06178	HTT	-	24	6.1241939484127	6.09948251761642	-5305.77080166395	25571	800	-	Targeting	-	1	3188	14	3027	39	213	2974	2908	0.977808	0.901426	4770	0.974443
217773ec-26c8-4275-a405-331610b7009b	HTT	+	25	6.63557094194313	7.28419338099631	-3945.24114114709	6064	625	-	Targeting	+	3	2974	27	2842	50	206	2765	2705	0.9783	0.895399	4379	0.967798
2191c8c4-1aab-41b4-9c90-20131f16ee3a	HTT	-	28	6.13251838907164	6.41482197484704	-5245.53680486582	24718	829	-	Targeting	-	1	3188	12	2997	41	243	2944	2859	0.971128	0.885688	4461	0.973545
21d6bf4e-0b2d-4d13-8762-5d9abb238c68	HTT	+	26	6.48831814942997	6.64248248563458	-5013.42264896685	5701	939	-	Targeting	+	1	3188	29	3075	100	241	2946	2853	0.968432	0.867965	4159	0.953707
223f72c6-6c1c-45ce-a9df-6b233920e1b0	HTT	-	26	7.25577118323238	7.20698401938122	-5285.96396949608	24532	956	-	Targeting	-	23	3188	0	2937	48	276	2889	2785	0.964001	0.866791	4080	0.974696
22a6d912-8abf-4c88-a63a-8c80936e37d2	HTT	-	28	6.09436680792589	6.03643338323353	-5713.20067266623	27156	825	-	Targeting	-	3	3179	16	3023	64	233	2943	2875	0.976894	0.887346	4490	0.964918
22b917de-e8a0-4f0c-ab4d-8f843e8a6525	HTT	+	25	7.44496792056987	7.10633551741445	-4135.92006042415	6072	636	-	Targeting	+	1	3188	28	3004	54	265	2922	2811	0.962012	0.867325	4164	0.968191
2315c20b-bc34-45ea-8ef9-07b8a1998aa2	HTT	+	30	6.34444825461196	6.37081491077145	-4340.07460528837	5296	577	-	Targeting	+	1	3161	25	3029	43	199	2961	2911	0.983114	0.908835	4944	0.97755
2368a5ef-c889-48de-818c-5554ca610ce5	HTT	-	28	6.49000896793781	6.79801751429739	-5411.88235195756	27038	921	-	Targeting	-	6	3188	14	3029	52	219	2963	2917	0.984475	0.901979	4763	0.969251
238d200f-77ba-4310-8b03-dfba7cfc4132	HTT	+	25	6.76474447065443	6.87539294852169	-4821.38435354645	5444	695	-	Targeting	+	1	3188	26	3045	51	219	2968	2916	0.98248	0.900556	4781	0.969935
238d463e-2ad8-4330-910f-5ebf0965eb23	HTT	+	30	6.2508247315487	6.71758035789341	-4769.23984745137	5870	603	-	Targeting	+	1	3188	29	3078	70	208	2979	2894	0.971467	0.888548	4514	0.962831
23c91b8a-ade5-41a8-95d5-22a15eca7927	HTT	+	28	7.36075026834504	6.51179279003268	-3821.37169082144	6080	315	-	Targeting	+	1	3188	27	3064	61	211	2976	2892	0.971774	0.890394	4594	0.933794
23da578e-f8a0-4248-b81c-2c5ceaf442a4	HTT	+	26	6.45554178434021	7.40735909069371	-3905.2835203475	5803	737	-	Targeting	+	1	3188	28	3052	58	221	2966	2894	0.975725	0.891834	4588	0.967384
2474f383-9ea8-4c81-826b-177d7da42ac4	HTT	+	24	6.54625784398086	6.42459094929245	-4959.43579182417	5811	755	-	Targeting	+	7	3188	22	2993	67	277	2904	2823	0.972107	0.86915	4216	0.965747
2480d4d5-12ee-4069-b765-354b2a103dca	HTT	+	25	6.12510263236465	6.78368163388544	-4308.96583894797	5602	619	-	Targeting	+	1	3188	26	3050	58	221	2966	2901	0.978085	0.893991	4672	0.968016
24a180f8-b554-485b-a545-4fc605266870	HTT	+	28	6.30871143040221	6.99872929216868	-4163.60229232641	6692	436	-	Targeting	+	1	3188	30	3065	52	204	2983	2920	0.97888	0.901513	4731	0.968507
24a2670e-3455-4ea3-9b79-ca8f870c4bc6	HTT	+	10	6.10965018470447	6.13132551461814	-3525.44026168968	6895	22	-	Targeting	+	1	3188	28	3061	69	223	2964	2866	0.966937	0.880221	4411	0.963589
24d554e9-ce45-41f8-9ad8-0a0212f62cb2	HTT	+	27	6.50861266770288	7.00844400153479	-4478.31831051056	6319	760	-	Targeting	+	1	3188	28	3039	28	204	2983	2927	0.981227	0.91042	4919	0.976752
24df13a4-4f41-4fc9-b818-deb4a610d719	HTT	+	30	6.14826710178453	6.71080151450512	-4743.62077934764	6082	725	-	Targeting	+	1	3188	35	3045	68	245	2942	2878	0.978246	0.884178	4466	0.961752
24fbe6bf-ebc5-4ce6-b39f-0b732f913767	HTT	+	26	6.59461079149233	6.82962212113221	-4621.49252960065	6341	683	-	Targeting	+	31	3179	54	3042	62	222	2926	2795	0.955229	0.870717	4163	0.952474
24fdb9fc-4a05-4e60-b36a-d12dda524533	HTT	+	28	6.29939225576456	6.65501929111168	-3965.69651041998	6062	501	-	Targeting	+	1	3182	27	3029	35	214	2967	2920	0.984159	0.90796	4886	0.974064
25a0c1db-f7f4-4fb2-9a3f-e69d014eab80	HTT	+	26	6.84673115410274	6.71366179682397	-4653.74017404884	5459	707	-	Targeting	+	1	3163	28	3008	61	243	2919	2853	0.97739	0.8852	4454	0.959251
25b44ee6-14a5-434f-9472-9b5a14a0f350	HTT	+	26	7.33439799550841	6.36409312051062	-4661.27656426012	5670	793	-	Targeting	+	1	3164	28	3013	55	233	2930	2850	0.972696	0.885643	4418	0.966359
25f83fb5-085f-47e8-8194-2f7f4799f630	HTT	+	31	6.58489295299284	7.18678251133535	-4935.53010942205	6041	807	-	Targeting	+	3	3186	32	3145	66	136	3047	2995	0.982934	0.921822	5075	0.963935
2645cebb-49bf-4eca-9136-e4733b8ddcc5	HTT	+	29	6.89014058562815	7.56039663461539	-4442.48556601012	5714	687	-	Targeting	+	1	3182	28	3037	77	249	2932	2799	0.954638	0.859116	3933	0.959424
26495b8a-15e8-4c1e-9f1c-1851173b2df6	HTT	+	27	7.23826428400799	7.13584869542189	-4254.54945611989	6785	781	-	Targeting	+	3	3188	32	3054	57	220	2965	2873	0.968971	0.886181	4501	0.965798
267927e3-a459-4607-a1eb-f445b82f18bb	HTT	+	25	7.50498311231091	6.13644231729233	-3974.22791612862	6186	265	-	Targeting	+	1	3188	28	3060	68	223	2964	2887	0.974022	0.886943	4501	0.964216
26850f73-f2a1-42da-b9f0-9531fe4b4eb0	HTT	-	27	6.27900348712446	6.31827842310855	-5657.318670014	29733	839	-	Targeting	-	1	3188	12	3016	36	219	2968	2902	0.977763	0.900403	4707	0.975033
268a64e4-f4f8-4de4-a955-9057dfa2f28d	HTT	-	14	6.01633868686301	6.24944476379599	-3609.20658310711	26578	387	-	Targeting	-	1	3188	7	3050	58	202	2985	2929	0.98124	0.902619	4873	0.969471
26934ed0-2ea8-4e6d-88b2-2bf7ee7e6161	HTT	-	28	6.24905266131546	6.39035431522651	-5586.28143127384	25505	676	-	Targeting	-	1	3188	2200	5184	57	260	2927	2830	0.96686	0.87238	4229	0.918419
269c5722-7c1f-4348-872d-49cedaa2f7c9	HTT	+	26	6.82654747596154	6.07045649220227	-4948.48327068292	5250	719	-	Targeting	+	1	3188	26	3036	48	225	2962	2909	0.982107	0.899227	4756	0.971148
26b2f6e6-fa17-487f-ba9f-eb2469d583b9	HTT	+	26	6.84557410759655	7.80595592570755	-3995.23265722811	5490	579	-	Targeting	+	8	3160	28	3010	38	208	2944	2894	0.983016	0.90721	4831	0.973867
26d24833-cf00-458d-9c27-ff7c7cad8fcb	HTT	-	24	6.12638466917438	6.45112571022727	-4683.82134653917	25934	659	-	Targeting	-	13	3188	0	2977	49	247	2928	2851	0.973702	0.884305	4449	0.973081
26f47609-8cb3-4f95-9747-e6c25a7c415a	HTT	-	27	6.08725148537477	6.05584150409637	-4609.00316774596	25773	611	-	Targeting	-	1	3186	14	3041	51	209	2976	2916	0.979839	0.901112	4805	0.969697
26f56127-39e3-441b-bfb8-9ab365a0e8d2	HTT	+	25	6.97597491313336	6.17890984470859	-4474.9729226341	8634	555	-	Targeting	+	1	3188	29	3027	44	233	2954	2876	0.973595	0.890127	4574	0.97203
27087954-6f3b-4d4b-9c51-f09c6f91288c	HTT	+	27	6.60151943498703	6.02306217270036	-4813.28502478953	6266	557	-	Targeting	+	21	3188	40	3039	82	250	2917	2829	0.969832	0.870729	4189	0.955454
270bac35-c670-43b2-8560-5200c65fa299	HTT	-	25	6.14533571815263	7.37359397104891	-4727.21056917883	21670	743	-	Targeting	-	10	3188	0	2959	29	248	2930	2838	0.968601	0.884939	4427	0.980261
27c374b5-3ba2-404c-98e6-79e0f8869682	HTT	+	24	7.94449581023185	6.66552961482558	-4120.95087880391	5075	679	-	Targeting	+	1	3188	28	3040	28	203	2984	2940	0.985255	0.914463	5016	0.977079
27e52da4-8931-43a6-b1b9-254ab65b7baa	HTT	+	27	7.3868071905917	7.42152653815838	-4200.64176820405	4751	590	-	Targeting	+	1	3164	31	3010	63	247	2916	2819	0.966735	0.873838	4179	0.957007
284613c3-1118-469e-8ee4-5bd6b331dd85	HTT	+	26	6.68845599672942	6.73441659669889	-4638.56178396503	5203	571	-	Targeting	+	1	3188	26	2119	24	1118	2069	2006	0.96955	0.624727	2140	0.969995
285beb4c-66a3-45b6-9076-cd1d0de263fd	HTT	+	28	6.34933964022285	6.12453134515834	-4427.1633180303	5280	390	-	Targeting	+	1	3166	29	3010	52	236	2929	2864	0.977808	0.89027	4544	0.970189
285d7e1f-2e9b-44d4-8f28-f746f06d7e4d	HTT	+	25	6.77771338659309	6.81728826379485	-4462.8693820381	5482	736	-	Targeting	+	8	3179	33	3029	37	212	2959	2881	0.97364	0.898067	4661	0.969211
28972bb6-9b4a-4081-9739-9aaae1ce52ba	HTT	+	28	6.0127597799511	6.41709123279994	-5206.69581252603	8204	842	-	Targeting	+	1	3188	26	3032	59	240	2947	2837	0.962674	0.873999	4207	0.967498
